fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,price,date,hour
35251.0,7117.2,3100.0,2350.0,10407.0,2457.1,756.5,70.69,2017-01-13,13
34200.0,7117.2,3100.0,2350.0,10253.0,2255.5,846.6,69.48,2017-01-13,14
33507.0,7117.2,3100.0,2350.0,10517.0,1819.5,999.0,69.07,2017-01-13,15
33157.0,7117.2,3100.0,2350.0,10500.0,1212.7,1005.7,70.49,2017-01-13,16
33484.0,7117.2,3100.0,2350.0,9937.0,510.0,765.6,75.48,2017-01-13,17
35527.0,7117.2,3100.0,2350.0,8929.0,88.8,291.0,80.15,2017-01-13,18
36696.0,7117.2,3100.0,2350.0,8358.0,0.0,183.3,85.0,2017-01-13,19
36572.0,7117.2,3100.0,2350.0,7759.0,0.0,25.5,85.0,2017-01-13,20
35688.0,7117.2,3100.0,2350.0,6957.0,0.0,18.5,81.19,2017-01-13,21
33282.0,7117.2,3100.0,2350.0,6473.0,0.0,9.5,81.19,2017-01-13,22
30531.0,7117.2,2850.0,2350.0,5893.0,0.0,9.7,80.0,2017-01-13,23
28370.0,7117.2,2600.0,1800.0,5831.0,0.0,10.0,75.0,2017-01-14,0
26243.0,7117.2,2600.0,1800.0,6269.0,0.0,10.2,65.13,2017-01-14,1
24577.0,7117.2,2600.0,2300.0,6511.0,0.0,10.2,59.71,2017-01-14,2
23746.0,7117.2,2600.0,2300.0,6899.0,0.0,10.4,55.25,2017-01-14,3
23363.0,7117.2,2600.0,2300.0,7212.0,0.0,9.3,50.01,2017-01-14,4
23355.0,7117.2,2600.0,2300.0,7357.0,0.0,9.3,52.93,2017-01-14,5
24062.0,7117.2,2600.0,2300.0,7883.0,0.0,10.2,55.99,2017-01-14,6
25877.0,7117.2,2600.0,2300.0,7989.0,0.0,18.9,58.03,2017-01-14,7
27623.0,7117.2,800.0,1800.0,7571.0,88.3,13.0,58.93,2017-01-14,8
29759.0,7117.2,800.0,1800.0,7341.0,727.7,41.1,69.17,2017-01-14,9
32184.0,7117.2,800.0,1800.0,7190.0,1683.7,201.3,70.49,2017-01-14,10
32372.0,7117.2,800.0,1800.0,7239.0,2421.7,684.3,69.19,2017-01-14,11
32057.0,7117.2,800.0,1800.0,7498.0,2838.8,995.5,62.58,2017-01-14,12
32094.0,7117.2,800.0,1800.0,8256.0,2828.0,1017.0,61.23,2017-01-14,13
31540.0,7117.2,800.0,1800.0,9099.0,2501.8,1093.8,59.03,2017-01-14,14
30465.0,7117.2,800.0,1800.0,9369.0,2005.3,1153.1,58.03,2017-01-14,15
29725.0,7117.2,800.0,1800.0,9306.0,1399.3,1226.0,58.03,2017-01-14,16
29875.0,7117.2,800.0,1800.0,8865.0,496.9,952.7,63.15,2017-01-14,17
32405.0,7117.2,800.0,1800.0,8264.0,70.6,395.4,78.55,2017-01-14,18
33951.0,7117.2,800.0,1800.0,8332.0,0.0,177.4,81.79,2017-01-14,19
34274.0,7117.2,800.0,1800.0,8389.0,0.0,30.2,78.0,2017-01-14,20
33927.0,7117.2,800.0,1800.0,8571.0,0.0,10.7,76.51,2017-01-14,21
32172.0,7117.2,800.0,1800.0,8449.0,0.0,9.8,72.89,2017-01-14,22
29821.0,7117.2,2600.0,1800.0,8142.0,0.0,9.8,70.31,2017-01-14,23
27116.0,7117.2,2600.0,1800.0,7969.0,0.0,13.2,64.87,2017-01-15,0
24871.0,7117.2,2600.0,2300.0,8199.0,0.0,10.6,58.65,2017-01-15,1
23173.0,7117.2,2600.0,2300.0,8339.0,0.0,10.4,55.08,2017-01-15,2
22312.0,7043.3,2600.0,2300.0,8114.0,0.0,9.9,51.59,2017-01-15,3
21920.0,7117.2,2600.0,2300.0,8163.0,0.0,10.4,50.0,2017-01-15,4
22001.0,7117.2,2600.0,2300.0,8401.0,0.0,10.4,50.0,2017-01-15,5
22458.0,7117.2,2600.0,2300.0,8742.0,0.0,10.7,51.0,2017-01-15,6
23559.0,7117.2,2600.0,2300.0,8814.0,0.0,21.9,52.19,2017-01-15,7
24220.0,7117.2,2600.0,2300.0,8973.0,88.1,10.1,55.19,2017-01-15,8
26416.0,7117.2,2600.0,2300.0,9265.0,647.7,34.2,57.73,2017-01-15,9
28775.0,7117.2,2600.0,2300.0,9323.0,1437.9,218.5,60.71,2017-01-15,10
29619.0,7117.2,2600.0,2300.0,9051.0,2082.1,736.3,62.08,2017-01-15,11
29437.0,7117.2,2600.0,2300.0,9113.0,2454.4,1007.9,58.93,2017-01-15,12
29697.0,7117.2,2600.0,2300.0,9622.0,2555.4,1004.5,61.12,2017-01-15,13
29700.0,7117.2,2600.0,2300.0,10072.0,2294.1,1059.3,58.53,2017-01-15,14
28504.0,7117.2,2600.0,2300.0,10356.0,1825.1,1116.7,57.51,2017-01-15,15
27773.0,7117.2,2600.0,2300.0,10266.0,1087.3,1134.1,57.12,2017-01-15,16
27887.0,7117.2,2600.0,2300.0,9960.0,424.9,897.2,60.1,2017-01-15,17
30464.0,7117.2,800.0,1800.0,9665.0,89.9,399.0,71.01,2017-01-15,18
32502.0,7117.2,800.0,1800.0,9606.0,0.0,93.3,80.0,2017-01-15,19
33881.0,7117.2,800.0,1800.0,9456.0,0.0,60.5,79.37,2017-01-15,20
33992.0,7117.2,2600.0,1800.0,9481.0,0.0,43.1,76.55,2017-01-15,21
32576.0,7117.2,2600.0,1800.0,9719.0,0.0,35.7,75.83,2017-01-15,22
29780.0,7117.2,2600.0,1800.0,9953.0,0.0,24.3,69.48,2017-01-15,23
26899.0,7117.2,2600.0,1800.0,10199.0,0.0,17.8,57.29,2017-01-16,0
24715.0,7117.2,2600.0,2300.0,10311.0,0.0,13.9,51.38,2017-01-16,1
23443.0,7117.2,2600.0,2300.0,10561.0,0.0,10.5,48.01,2017-01-16,2
22885.0,7117.2,2600.0,2300.0,10933.0,0.0,10.2,41.89,2017-01-16,3
22878.0,7117.2,2600.0,2300.0,10867.0,0.0,10.7,40.98,2017-01-16,4
23687.0,7117.2,2600.0,2300.0,11064.0,0.0,10.3,48.98,2017-01-16,5
26644.0,7117.2,2600.0,2050.0,11061.0,0.0,10.8,58.01,2017-01-16,6
31922.0,7117.2,800.0,1800.0,11057.0,0.0,22.2,67.44,2017-01-16,7
35621.0,7117.2,800.0,1800.0,11172.0,74.8,9.8,75.55,2017-01-16,8
36662.0,7117.2,800.0,1800.0,11077.0,651.5,45.7,78.33,2017-01-16,9
37455.0,7117.2,800.0,1800.0,10967.0,1470.8,183.6,79.67,2017-01-16,10
37842.0,7117.2,800.0,1800.0,10721.0,2111.5,613.0,78.87,2017-01-16,11
37596.0,7117.2,800.0,1800.0,10805.0,2599.5,951.4,77.15,2017-01-16,12
37200.0,7117.2,800.0,1800.0,11657.0,2814.3,945.8,76.5,2017-01-16,13
36185.0,7117.2,800.0,1800.0,12269.0,2569.4,988.7,72.99,2017-01-16,14
34642.0,7117.2,800.0,1800.0,12512.0,2059.7,1093.2,70.49,2017-01-16,15
34498.0,7117.2,800.0,1800.0,12500.0,1228.1,1196.1,70.25,2017-01-16,16
34960.0,7117.2,800.0,1800.0,12242.0,424.1,833.4,74.69,2017-01-16,17
37084.0,7117.2,800.0,1800.0,12014.0,78.2,348.2,80.19,2017-01-16,18
38536.0,7117.2,800.0,1800.0,11975.0,0.0,76.8,83.69,2017-01-16,19
38745.0,7117.2,800.0,1800.0,11875.0,0.0,40.2,83.92,2017-01-16,20
37890.0,7117.2,800.0,1800.0,11706.0,0.0,36.2,80.0,2017-01-16,21
35095.0,7117.2,800.0,1800.0,11654.0,0.0,11.8,77.69,2017-01-16,22
31663.0,7117.2,2600.0,1800.0,11814.0,0.0,15.5,69.48,2017-01-16,23
29289.0,7117.2,2600.0,1800.0,11770.0,0.0,14.0,62.58,2017-01-17,0
26899.0,7117.2,2600.0,2300.0,11965.0,0.0,8.4,58.23,2017-01-17,1
25509.0,7117.2,2600.0,2300.0,11723.0,0.0,14.5,54.06,2017-01-17,2
24967.0,7117.2,2600.0,2300.0,11802.0,0.0,9.2,51.0,2017-01-17,3
24543.0,7117.2,2600.0,2300.0,11770.0,0.0,9.3,50.02,2017-01-17,4
25221.0,7117.2,2600.0,2300.0,11843.0,0.0,9.5,52.17,2017-01-17,5
27900.0,7117.2,2600.0,2050.0,12114.0,0.0,9.8,58.83,2017-01-17,6
32982.0,7117.2,800.0,1800.0,12240.0,0.0,12.5,71.1,2017-01-17,7
36362.0,7117.2,800.0,1800.0,12148.0,72.0,12.0,80.15,2017-01-17,8
37400.0,7117.2,800.0,1800.0,12228.0,635.2,27.7,83.0,2017-01-17,9
37986.0,7117.2,800.0,1800.0,12426.0,1435.0,135.7,82.51,2017-01-17,10
37839.0,7117.2,800.0,1800.0,12796.0,2090.5,518.2,80.69,2017-01-17,11
37324.0,7117.2,800.0,1800.0,13378.0,2668.8,771.7,79.11,2017-01-17,12
37223.0,7117.2,800.0,1800.0,13470.0,3036.6,805.0,78.33,2017-01-17,13
36091.0,7117.2,800.0,1800.0,13192.0,2771.4,830.4,75.55,2017-01-17,14
35004.0,7117.2,800.0,1800.0,13393.0,2275.7,898.4,74.71,2017-01-17,15
34872.0,7117.2,800.0,1800.0,13792.0,1568.7,981.1,74.71,2017-01-17,16
35471.0,7117.2,800.0,1800.0,13988.0,666.7,696.6,78.29,2017-01-17,17
37510.0,7117.2,800.0,1800.0,13527.0,98.8,249.4,82.51,2017-01-17,18
38729.0,7117.2,800.0,1800.0,12961.0,0.0,62.6,85.01,2017-01-17,19
39063.0,7117.2,800.0,1800.0,12717.0,0.0,29.9,85.71,2017-01-17,20
38104.0,7117.2,800.0,1800.0,12357.0,0.0,20.6,85.0,2017-01-17,21
35475.0,7117.2,800.0,1800.0,12013.0,0.0,10.2,80.0,2017-01-17,22
32067.0,7117.2,2600.0,1800.0,11722.0,0.0,5.2,74.08,2017-01-17,23
29272.0,7117.2,2600.0,1800.0,11576.0,0.0,10.8,67.88,2017-01-18,0
26935.0,7117.2,2600.0,2300.0,11346.0,0.0,10.4,62.58,2017-01-18,1
25609.0,7117.2,2600.0,2300.0,11124.0,0.0,10.9,59.94,2017-01-18,2
25148.0,7117.2,2600.0,2300.0,10963.0,0.0,10.9,58.96,2017-01-18,3
25165.0,7117.2,2600.0,2300.0,10953.0,0.0,10.1,57.29,2017-01-18,4
25863.0,7117.2,2600.0,2300.0,10606.0,0.0,10.1,59.83,2017-01-18,5
28550.0,7117.2,2600.0,2050.0,10756.0,0.0,10.5,63.1,2017-01-18,6
33640.0,7117.2,800.0,1800.0,10371.0,0.0,30.6,78.87,2017-01-18,7
37093.0,7117.2,800.0,1800.0,9974.0,166.2,12.2,88.2,2017-01-18,8
38142.0,7117.2,800.0,1800.0,9346.0,781.3,48.5,86.12,2017-01-18,9
39073.0,7117.2,800.0,1800.0,8505.0,1739.0,203.2,86.63,2017-01-18,10
39032.0,7117.2,800.0,1800.0,8363.0,2306.8,584.1,85.0,2017-01-18,11
38723.0,7117.2,800.0,1800.0,8286.0,2697.3,857.5,84.0,2017-01-18,12
38744.0,7117.2,800.0,1800.0,8147.0,2698.7,1057.5,84.1,2017-01-18,13
37592.0,7117.2,800.0,1800.0,7910.0,2447.3,1003.0,81.17,2017-01-18,14
37271.0,7117.2,800.0,1800.0,7709.0,1949.9,920.4,81.0,2017-01-18,15
37059.0,7117.2,800.0,1800.0,7631.0,1261.0,872.6,81.51,2017-01-18,16
37548.0,7117.2,800.0,1800.0,7577.0,446.7,661.5,85.01,2017-01-18,17
39666.0,7117.2,800.0,1800.0,7531.0,46.4,305.2,90.0,2017-01-18,18
41078.0,7117.2,800.0,1800.0,7660.0,0.0,81.1,92.01,2017-01-18,19
41103.0,7117.2,800.0,1800.0,7772.0,0.0,15.2,92.6,2017-01-18,20
40855.0,7117.2,800.0,1800.0,7481.0,0.0,24.1,92.01,2017-01-18,21
37605.0,7117.2,800.0,1800.0,7407.0,0.0,10.3,89.22,2017-01-18,22
33731.0,7117.2,2600.0,1800.0,7059.0,0.0,9.2,85.0,2017-01-18,23
30366.0,7117.2,2600.0,1800.0,6682.0,0.0,10.1,80.27,2017-01-19,0
27830.0,7117.2,2600.0,2300.0,6490.0,0.0,10.4,71.1,2017-01-19,1
26325.0,7117.2,2600.0,2300.0,6288.0,0.0,10.4,68.1,2017-01-19,2
25850.0,7117.2,2600.0,2300.0,6373.0,0.0,9.9,67.6,2017-01-19,3
25621.0,7117.2,2600.0,2300.0,6532.0,0.0,9.5,67.35,2017-01-19,4
26223.0,7117.2,2600.0,2300.0,6569.0,0.0,9.8,68.1,2017-01-19,5
28856.0,7117.2,2600.0,2050.0,6420.0,0.0,10.1,75.03,2017-01-19,6
33802.0,7117.2,800.0,1800.0,6285.0,0.0,11.1,90.0,2017-01-19,7
37748.0,7117.2,800.0,1800.0,6140.0,62.2,10.5,94.0,2017-01-19,8
38968.0,7117.2,800.0,1800.0,6013.0,461.1,23.6,95.0,2017-01-19,9
39513.0,7117.2,800.0,1800.0,5714.0,1042.5,93.0,94.0,2017-01-19,10
39517.0,7117.2,800.0,1800.0,5273.0,1476.0,126.0,93.88,2017-01-19,11
39030.0,7117.2,800.0,1800.0,5447.0,1556.4,182.3,93.0,2017-01-19,12
38746.0,7117.2,800.0,1800.0,5869.0,1654.7,176.0,92.73,2017-01-19,13
37684.0,7117.2,800.0,1800.0,5824.0,1556.1,154.3,94.01,2017-01-19,14
36923.0,7117.2,800.0,1800.0,5872.0,1278.5,157.1,92.0,2017-01-19,15
36880.0,7117.2,800.0,1800.0,6265.0,850.6,207.1,91.03,2017-01-19,16
37479.0,7117.2,800.0,1800.0,6502.0,317.9,200.3,92.0,2017-01-19,17
39174.0,7117.2,800.0,1800.0,7013.0,40.8,120.3,94.22,2017-01-19,18
40457.0,7117.2,800.0,1800.0,7373.0,0.0,8.4,95.11,2017-01-19,19
40668.0,7117.2,800.0,1800.0,7907.0,0.0,8.6,94.0,2017-01-19,20
40293.0,7117.2,800.0,1800.0,7978.0,0.0,14.5,89.19,2017-01-19,21
37366.0,7117.2,800.0,1800.0,7805.0,0.0,6.6,85.46,2017-01-19,22
33446.0,7117.2,2600.0,1800.0,7714.0,0.0,9.6,81.75,2017-01-19,23
30163.0,7117.2,2600.0,1800.0,7576.0,0.0,9.0,79.56,2017-01-20,0
27789.0,7117.2,2600.0,2300.0,7187.0,0.0,9.2,70.0,2017-01-20,1
26370.0,7117.2,2600.0,2300.0,6908.0,0.0,9.8,67.47,2017-01-20,2
25884.0,7117.2,2600.0,2300.0,6668.0,0.0,11.7,67.1,2017-01-20,3
25673.0,7117.2,2600.0,2300.0,6565.0,0.0,12.1,67.1,2017-01-20,4
26275.0,7117.2,2600.0,2300.0,6415.0,0.0,11.4,67.88,2017-01-20,5
28911.0,7117.2,2600.0,2050.0,6040.0,0.0,10.0,75.51,2017-01-20,6
34084.0,7117.2,800.0,1800.0,5922.0,0.0,12.4,90.0,2017-01-20,7
37790.0,7117.2,800.0,1800.0,5843.0,62.4,10.6,94.69,2017-01-20,8
39347.0,7117.2,800.0,1800.0,5528.0,345.9,31.8,97.5,2017-01-20,9
40219.0,7117.2,800.0,1800.0,5428.0,745.0,105.0,97.47,2017-01-20,10
40029.0,7117.2,800.0,1800.0,5107.0,1068.0,195.0,97.31,2017-01-20,11
39515.0,7117.2,800.0,1800.0,5094.0,1117.3,210.0,95.09,2017-01-20,12
39262.0,7117.2,800.0,1800.0,4889.0,1201.6,117.4,94.7,2017-01-20,13
37878.0,7117.2,800.0,1800.0,4691.0,1136.1,46.8,93.69,2017-01-20,14
37142.0,7117.2,800.0,1800.0,4361.0,943.9,28.6,92.84,2017-01-20,15
36712.0,7117.2,800.0,1800.0,4108.0,570.0,29.3,91.19,2017-01-20,16
36917.0,7117.2,800.0,1800.0,3820.0,218.9,26.8,96.69,2017-01-20,17
38414.0,7117.2,800.0,1800.0,3675.0,35.8,13.8,97.19,2017-01-20,18
39709.0,7117.2,800.0,1800.0,3799.0,0.0,6.7,98.69,2017-01-20,19
39723.0,7117.2,800.0,1800.0,3929.0,0.0,9.3,98.52,2017-01-20,20
38821.0,7117.2,800.0,1800.0,3789.0,0.0,10.3,95.03,2017-01-20,21
36244.0,7117.2,800.0,1800.0,3328.0,0.0,9.7,94.7,2017-01-20,22
33195.0,7117.2,2600.0,1800.0,3138.0,0.0,9.6,92.03,2017-01-20,23
30561.0,7117.2,3000.0,2300.0,3059.0,0.0,9.9,87.6,2017-01-21,0
28158.0,7117.2,3000.0,2300.0,2850.0,0.0,10.7,78.58,2017-01-21,1
26338.0,7117.2,3000.0,2400.0,2863.0,0.0,11.0,72.58,2017-01-21,2
25459.0,7117.2,3000.0,2400.0,2863.0,0.0,13.9,70.5,2017-01-21,3
24907.0,7117.2,3000.0,2400.0,2776.0,0.0,14.7,69.11,2017-01-21,4
24766.0,7117.2,3000.0,2400.0,2829.0,0.0,19.6,69.7,2017-01-21,5
25378.0,7117.2,3000.0,2400.0,2802.0,0.0,14.5,70.0,2017-01-21,6
26762.0,7117.2,3000.0,2400.0,2597.0,0.0,16.2,70.49,2017-01-21,7
28556.0,7117.2,2800.0,2200.0,2302.0,82.3,9.7,75.6,2017-01-21,8
31367.0,7117.2,2800.0,2200.0,2540.0,445.5,25.6,84.0,2017-01-21,9
33632.0,7117.2,2800.0,2200.0,2502.0,1003.5,56.0,83.04,2017-01-21,10
33864.0,7117.2,2800.0,2200.0,2450.0,1386.4,110.8,79.56,2017-01-21,11
33179.0,7117.2,2800.0,2200.0,2377.0,1833.0,212.3,78.07,2017-01-21,12
33266.0,7117.2,2800.0,2200.0,2345.0,2010.0,296.4,78.33,2017-01-21,13
32606.0,7117.2,2800.0,2200.0,2413.0,1892.1,344.7,77.51,2017-01-21,14
31833.0,7117.2,2800.0,2200.0,2750.0,1551.2,428.5,74.99,2017-01-21,15
30962.0,7117.2,2800.0,2200.0,3120.0,974.3,462.8,69.48,2017-01-21,16
30881.0,7117.2,2800.0,2200.0,3245.0,398.0,383.8,74.2,2017-01-21,17
33026.0,7117.2,2800.0,2200.0,3877.0,94.2,212.9,90.43,2017-01-21,18
34690.0,7117.2,2800.0,2200.0,4408.0,0.0,180.8,92.1,2017-01-21,19
34991.0,7117.2,2800.0,2200.0,4922.0,0.0,58.6,90.0,2017-01-21,20
34884.0,7117.2,2800.0,2200.0,5290.0,0.0,18.3,90.6,2017-01-21,21
33086.0,7117.2,2800.0,2200.0,5180.0,0.0,11.5,86.75,2017-01-21,22
30769.0,7117.2,3000.0,2300.0,5263.0,0.0,13.3,83.08,2017-01-21,23
27849.0,6769.9,3000.0,2300.0,5147.0,0.0,10.7,79.28,2017-01-22,0
25556.0,6769.9,3000.0,2400.0,4777.0,0.0,6.3,72.1,2017-01-22,1
23705.0,7117.2,3000.0,2400.0,4689.0,0.0,14.3,66.44,2017-01-22,2
22827.0,7117.2,3000.0,2400.0,4971.0,0.0,14.4,63.16,2017-01-22,3
22339.0,7117.2,3000.0,2400.0,5075.0,0.0,5.1,60.29,2017-01-22,4
22340.0,7117.2,3000.0,2400.0,5124.0,0.0,0.9,60.1,2017-01-22,5
22755.0,7117.2,3000.0,2400.0,5402.0,0.0,3.5,60.71,2017-01-22,6
23760.0,7117.2,3000.0,2400.0,5434.0,0.0,20.6,61.23,2017-01-22,7
24574.0,7117.2,3000.0,2400.0,5394.0,106.6,7.1,65.1,2017-01-22,8
26864.0,7117.2,3000.0,2400.0,5213.0,573.2,40.2,69.02,2017-01-22,9
29263.0,7117.2,3000.0,2400.0,4783.0,1264.5,196.7,72.69,2017-01-22,10
30432.0,7117.2,3000.0,2400.0,4555.0,1783.5,521.2,75.0,2017-01-22,11
30377.0,7117.2,3000.0,2400.0,4713.0,2190.4,702.1,75.19,2017-01-22,12
30717.0,7117.2,3000.0,2400.0,4832.0,2269.4,814.7,69.48,2017-01-22,13
30527.0,7117.2,3000.0,2400.0,5296.0,2070.0,939.4,66.34,2017-01-22,14
28948.0,7117.2,3000.0,2400.0,5665.0,1729.3,943.9,63.95,2017-01-22,15
28289.0,7117.2,3000.0,2400.0,6325.0,1144.9,892.4,62.52,2017-01-22,16
28304.0,7117.2,3000.0,2400.0,6240.0,439.5,738.0,67.33,2017-01-22,17
30552.0,7117.2,2800.0,2200.0,5942.0,75.2,382.1,85.38,2017-01-22,18
32483.0,7117.2,2800.0,2200.0,6185.0,0.0,110.0,92.12,2017-01-22,19
33791.0,7117.2,2800.0,2200.0,6114.0,0.0,21.3,92.0,2017-01-22,20
34098.0,7117.2,3000.0,2300.0,6169.0,0.0,1.5,86.35,2017-01-22,21
32789.0,7117.2,3000.0,2300.0,5928.0,0.0,1.0,85.1,2017-01-22,22
30059.0,7117.2,3000.0,2300.0,5725.0,0.0,2.6,78.87,2017-01-22,23
27376.0,7117.2,3000.0,2300.0,5636.0,0.0,11.8,68.84,2017-01-23,0
25193.0,7117.2,3000.0,2400.0,5385.0,0.0,13.3,65.31,2017-01-23,1
23954.0,7117.2,3000.0,2400.0,5272.0,0.0,10.3,61.88,2017-01-23,2
23404.0,7117.2,3000.0,2400.0,5336.0,0.0,9.0,60.4,2017-01-23,3
23297.0,7117.2,3000.0,2400.0,5259.0,0.0,7.4,60.29,2017-01-23,4
24155.0,7117.2,3000.0,2400.0,5422.0,0.0,8.8,63.0,2017-01-23,5
27177.0,7117.2,3000.0,2200.0,5538.0,0.0,9.8,79.11,2017-01-23,6
32196.0,7117.2,2800.0,2200.0,5669.0,0.0,13.4,95.01,2017-01-23,7
35811.0,7117.2,2800.0,2200.0,5635.0,135.9,12.5,93.69,2017-01-23,8
36896.0,7117.2,2800.0,2200.0,5621.0,674.0,31.8,95.1,2017-01-23,9
37815.0,7117.2,2800.0,2200.0,5223.0,1433.2,243.0,95.1,2017-01-23,10
38225.0,7117.2,2800.0,2200.0,4937.0,1875.3,772.3,93.21,2017-01-23,11
37871.0,7117.2,2800.0,2200.0,5178.0,2441.7,936.3,91.69,2017-01-23,12
37669.0,7117.2,2800.0,2200.0,5465.0,2536.3,975.1,92.0,2017-01-23,13
36411.0,7117.2,2800.0,2200.0,5684.0,2317.2,1087.5,88.93,2017-01-23,14
35964.0,7117.2,2800.0,2200.0,5984.0,1880.9,1158.4,85.1,2017-01-23,15
35855.0,7117.2,2800.0,2200.0,6191.0,1233.0,1142.1,84.37,2017-01-23,16
36091.0,7117.2,2800.0,2200.0,6162.0,565.0,866.9,88.74,2017-01-23,17
37774.0,7117.2,2800.0,2200.0,6091.0,129.2,380.6,93.51,2017-01-23,18
39222.0,7117.2,2800.0,2200.0,6651.0,0.0,127.8,97.0,2017-01-23,19
39273.0,7117.2,2800.0,2200.0,6949.0,0.0,63.6,97.67,2017-01-23,20
38450.0,7117.2,2800.0,2200.0,7153.0,0.0,14.7,90.76,2017-01-23,21
35559.0,7117.2,2800.0,2200.0,7236.0,0.0,9.8,86.2,2017-01-23,22
31923.0,7117.2,3000.0,2300.0,7038.0,0.0,9.9,85.5,2017-01-23,23
29244.0,7117.2,3000.0,2300.0,6978.0,0.0,10.1,86.83,2017-01-24,0
26985.0,7117.2,3000.0,2400.0,6947.0,0.0,9.4,77.51,2017-01-24,1
25580.0,7117.2,3000.0,2400.0,6940.0,0.0,8.1,70.1,2017-01-24,2
25091.0,7117.2,3000.0,2400.0,6958.0,0.0,8.8,69.69,2017-01-24,3
24973.0,7117.2,3000.0,2400.0,7058.0,0.0,8.8,69.09,2017-01-24,4
25638.0,7117.2,3000.0,2400.0,7193.0,0.0,8.3,70.0,2017-01-24,5
28378.0,7117.2,3000.0,2200.0,7263.0,0.0,9.4,78.87,2017-01-24,6
33344.0,7117.2,2800.0,2200.0,7246.0,0.0,13.8,95.01,2017-01-24,7
36717.0,7117.2,2800.0,2200.0,7244.0,130.2,11.3,95.01,2017-01-24,8
37784.0,7117.2,2800.0,2200.0,7229.0,803.8,39.4,95.69,2017-01-24,9
38486.0,7117.2,2800.0,2200.0,6673.0,1742.4,191.1,95.69,2017-01-24,10
38254.0,7117.2,2800.0,2200.0,5841.0,2501.2,696.1,95.01,2017-01-24,11
37727.0,7117.2,2800.0,2200.0,5357.0,3002.3,955.2,93.6,2017-01-24,12
37435.0,7117.2,2800.0,2200.0,5306.0,3057.0,1052.7,93.69,2017-01-24,13
36156.0,7117.2,2800.0,2200.0,5408.0,2795.9,1126.2,89.01,2017-01-24,14
35508.0,7117.2,2800.0,2200.0,5734.0,2350.3,1213.4,85.1,2017-01-24,15
35298.0,7117.2,2800.0,2200.0,5787.0,1691.1,1238.3,84.08,2017-01-24,16
35593.0,7117.2,2800.0,2200.0,5685.0,748.7,973.5,90.69,2017-01-24,17
37236.0,7117.2,2800.0,2200.0,5513.0,114.5,414.5,96.5,2017-01-24,18
39087.0,7117.2,2800.0,2200.0,6114.0,0.0,149.6,98.61,2017-01-24,19
39351.0,7117.2,2800.0,2200.0,6566.0,0.0,79.1,99.1,2017-01-24,20
38230.0,7117.2,2800.0,2200.0,6537.0,0.0,41.3,96.3,2017-01-24,21
35349.0,7117.2,2800.0,2200.0,6324.0,0.0,10.2,93.71,2017-01-24,22
31992.0,7117.2,3000.0,2300.0,6176.0,0.0,9.8,90.74,2017-01-24,23
29493.0,7117.2,3000.0,2300.0,5749.0,0.0,10.1,97.7,2017-01-25,0
27176.0,7117.2,3000.0,2400.0,5599.0,0.0,9.7,85.03,2017-01-25,1
25829.0,7117.2,3000.0,2400.0,5714.0,0.0,9.8,79.11,2017-01-25,2
25272.0,7117.2,3000.0,2400.0,5671.0,0.0,9.6,76.8,2017-01-25,3
25044.0,7117.2,3000.0,2400.0,5575.0,0.0,10.6,75.18,2017-01-25,4
25659.0,7117.2,3000.0,2400.0,5583.0,0.0,10.6,76.1,2017-01-25,5
28322.0,7117.2,3000.0,2200.0,5377.0,0.0,10.0,80.1,2017-01-25,6
33412.0,7117.2,2800.0,2200.0,5223.0,0.0,27.4,94.0,2017-01-25,7
36823.0,7117.2,2800.0,2200.0,5216.0,140.3,10.3,98.01,2017-01-25,8
37867.0,7117.2,2800.0,2200.0,4662.0,858.6,124.3,98.61,2017-01-25,9
38425.0,7117.2,2800.0,2200.0,3966.0,1831.0,222.3,98.61,2017-01-25,10
38058.0,7117.2,2800.0,2200.0,3294.0,2467.1,691.7,97.35,2017-01-25,11
37551.0,7117.2,2800.0,2200.0,3165.0,3097.5,1006.6,96.5,2017-01-25,12
37235.0,7117.2,2800.0,2200.0,3367.0,3206.5,1056.8,96.0,2017-01-25,13
36064.0,7117.2,2800.0,2200.0,3575.0,2902.1,1115.0,89.23,2017-01-25,14
35617.0,7117.2,2800.0,2200.0,3699.0,2439.8,1215.4,88.0,2017-01-25,15
35384.0,7117.2,2800.0,2200.0,3825.0,1743.3,1283.3,86.75,2017-01-25,16
35651.0,7117.2,2800.0,2200.0,3546.0,795.9,1073.3,93.21,2017-01-25,17
37144.0,7117.2,2800.0,2200.0,3337.0,134.1,424.6,99.18,2017-01-25,18
38910.0,7117.2,2800.0,2200.0,3628.0,0.0,89.7,101.7,2017-01-25,19
39251.0,7117.2,2800.0,2200.0,3637.0,0.0,51.3,101.99,2017-01-25,20
38262.0,7117.2,2800.0,2200.0,3454.0,0.0,48.1,100.67,2017-01-25,21
35510.0,7117.2,2800.0,2200.0,3507.0,0.0,41.7,99.18,2017-01-25,22
32082.0,7117.2,3000.0,2300.0,3699.0,0.0,42.2,96.19,2017-01-25,23
29368.0,7117.2,3000.0,2300.0,4069.0,0.0,12.8,92.44,2017-01-26,0
27076.0,7117.2,3000.0,2400.0,4213.0,0.0,12.5,90.0,2017-01-26,1
25757.0,7117.2,3000.0,2400.0,4309.0,0.0,15.2,81.69,2017-01-26,2
